Date,Value1,Value2,Value3,Value4,Value5,Value6,Value7,Value8,Value9,Value10
8/7/2011,68.22760179,76.67198684,65.01636026,76.56926738,67.54522149,75.74467159,65.99776163,73.8346196,67.49330513,72.54997477
8/8/2011,68.24370039,76.68151447,64.96256631,76.63256068,67.60075475,75.77469361,66.03999975,73.9208185,67.53781671,72.61700388
8/9/2011,68.18325342,76.72191084,64.94056527,76.59887815,67.6614544,75.79872142,66.02197021,73.87781434,67.47659599,72.61624531
8/10/2011,68.19961847,76.81120046,64.92568269,76.61806445,67.65068661,75.87135072,66.01703837,73.89863524,67.42967798,72.63948312
8/11/2011,68.1078832,76.88616691,64.89004324,76.66488951,67.6902882,75.85161255,66.04199336,73.94013096,67.38318152,72.68193165
8/12/2011,68.14671952,76.9026531,64.95731201,76.70139737,67.67819152,75.88493656,66.0619171,74.00085992,67.40294009,72.70314705
8/13/2011,68.10533607,76.92202674,64.96515083,76.67899885,67.73208681,75.91089312,66.07707815,74.0671825,67.43122539,72.75872649
8/14/2011,68.17595404,76.89798554,64.96338601,76.70813233,67.68692355,75.87516765,66.09942591,74.05664159,67.38841441,72.7576844
8/15/2011,68.23518809,76.90061664,64.98535073,76.68409119,67.73723128,75.89262601,66.13609681,74.08483749,67.41334014,72.79087908
8/16/2011,68.23093096,76.92288456,64.98274877,76.68126103,67.75561026,75.94355901,66.15235888,74.1021697,67.424394,72.82943095
8/17/2011,68.2510365,76.92130103,64.95359152,76.69141102,67.80640624,75.97725761,66.16285382,74.12874962,67.42434574,72.85875231
8/18/2011,68.33749812,76.95194899,65.01864818,76.70693577,67.78205622,76.01012989,66.17506846,74.18330585,67.44775023,72.88027108
8/19/2011,68.28629107,76.92210984,65.06098516,76.6971391,67.72266689,76.06215365,66.20007154,74.21409666,67.45826465,72.90984875
8/20/2011,68.23559525,76.95943644,65.06184738,76.70505144,67.73992398,76.04663,66.23890706,74.25201436,67.47853412,72.93875395
8/21/2011,68.20971835,77.00685708,65.0189948,76.73805319,67.73720762,76.05721129,66.27487466,74.3059885,67.46499196,72.90200162
8/22/2011,68.31119449,77.04219991,65.04314991,76.76316478,67.70169917,76.0898609,66.29003169,74.34906473,67.45328719,72.93242594
8/23/2011,68.35809497,77.03203345,65.02194717,76.75022419,67.74200776,76.0794651,66.27347036,74.3967344,67.44796772,72.94547706
8/24/2011,68.44810063,77.07014613,65.09104551,76.74546921,67.72568719,76.09628603,66.29671,74.41663791,67.51052959,72.96739313
8/25/2011,68.53484791,77.08560425,65.09905853,76.75381118,67.73254548,76.1706335,66.27250217,74.42243479,67.49663327,73.03710525
8/26/2011,68.52547152,77.06366579,65.11794291,76.71689106,67.78842195,76.17021652,66.24905425,74.45044349,67.5243701,73.00203292
8/27/2011,68.61620275,77.10500095,65.06626432,76.67218173,67.74223962,76.1323454,66.25221667,74.43838931,67.56626643,73.02327246
8/28/2011,68.5816162,77.10501399,65.01637228,76.67962068,67.7295765,76.11747059,66.29004197,74.47566466,67.57760966,73.01790476
8/29/2011,68.57479015,77.17204702,64.95698706,76.69414304,67.75659282,76.11045827,66.26093458,74.48533855,67.59176543,73.04737548
8/30/2011,68.61978479,77.16355967,65.01407439,76.73161003,67.76387838,76.09002587,66.27599058,74.48529087,67.68026029,73.07006429
8/31/2011,68.60837031,77.14339971,64.96859587,76.74023948,67.76871205,76.0814074,66.33142455,74.47745801,67.64720337,73.06338105
9/1/2011,68.58093011,77.15439951,64.98176181,76.70706642,67.75895772,76.11446736,66.33036326,74.49147253,67.66495922,73.07987765
9/2/2011,68.5449736,77.17474169,64.92007292,76.6661753,67.80809455,76.10541617,66.38034839,74.50428473,67.69051098,73.08104869
9/3/2011,68.57165872,77.19039338,64.85610731,76.73415451,67.80296321,76.09204115,66.38734095,74.4604021,67.7683079,73.0713757
9/4/2011,68.54463067,77.19556201,64.8437542,76.76717762,67.79825218,76.0510778,66.44103024,74.44656275,67.69782021,73.07321589
9/5/2011,68.60466951,77.23745811,64.88585063,76.76773455,67.78767954,76.05933459,66.45920683,74.44659537,67.7782356,73.09187156
9/6/2011,68.59515309,77.26902234,64.85346479,76.75573582,67.80663693,76.05363788,66.45249285,74.49739229,67.84544169,73.1060344
9/7/2011,68.61227045,77.22705006,64.86433493,76.72098453,67.82272783,76.00851913,66.49115376,74.50725062,67.78986237,73.08313621
9/8/2011,68.62809177,77.25500532,64.85546182,76.75573963,67.82343678,76.00415913,66.47066839,74.58640214,67.72656336,73.06773675
9/9/2011,68.55211723,77.25721247,64.80887668,76.70566475,67.82877212,75.97498681,66.50270374,74.61362253,67.77265499,73.08419755
9/10/2011,68.48676743,77.27815378,64.84951671,76.77310819,67.78394418,75.96470911,66.45605203,74.63764825,67.83650858,73.06416138
9/11/2011,68.57482101,77.26143756,64.85135089,76.7819772,67.77658366,75.99762249,66.49714865,74.67742592,67.92332459,73.04118727
9/12/2011,68.56081303,77.23560311,64.87277453,76.73859372,67.79224217,75.98809984,66.46897361,74.64674363,67.90045033,73.03460168
9/13/2011,68.66132184,77.28499269,64.89158597,76.68907272,67.7736353,75.97494888,66.46011038,74.6603828,67.86750915,73.06995297
9/14/2011,68.64895638,77.29967578,64.8961665,76.74822051,67.76690861,75.98106565,66.41783733,74.69292102,67.86733302,73.08160873
9/15/2011,68.61323977,77.2970597,64.89068192,76.79360191,67.76658063,75.95136987,66.37638527,74.65910696,67.90616561,73.06472605
9/16/2011,68.59983409,77.2831306,64.81632354,76.79800061,67.7418986,75.92874769,66.35818894,74.6534588,67.86414096,73.02142268
9/17/2011,68.66787088,77.27989301,64.86031792,76.76705923,67.76048106,75.96460339,66.39333474,74.66358873,67.94531913,72.99226408
9/18/2011,68.65866571,77.26870196,64.84606916,76.69398899,67.75560891,75.95262842,66.43612104,74.66346302,67.99951152,72.98928458
9/19/2011,68.64374488,77.2133388,64.78154833,76.64563732,67.76514375,75.91270333,66.46921046,74.65698733,67.97871569,72.96989414
9/20/2011,68.63516526,77.21669504,64.80021179,76.5892621,67.7803799,75.90601699,66.43095168,74.6438272,67.99084269,72.94075592
9/21/2011,68.62666743,77.14915163,64.81344267,76.56929981,67.82123178,75.88831886,66.41076549,74.62498835,68.00242736,72.89566378
9/22/2011,68.6251364,77.09485093,64.77948301,76.5862426,67.84124937,75.89898587,66.36470452,74.64018785,68.05723005,72.89291862
9/23/2011,68.66944621,77.04415919,64.77290889,76.56553975,67.86100993,75.92804695,66.36604799,74.63299951,68.13360396,72.87367073
9/24/2011,68.6350952,77.02309701,64.78285809,76.48877712,67.85659993,75.97053166,66.37632478,74.60373807,68.1413373,72.87281576
9/25/2011,68.6333946,76.98683094,64.76525117,76.44356822,67.87226004,75.95698224,66.36641645,74.61491834,68.16049548,72.87412268
9/26/2011,68.57050991,77.01922723,64.77743002,76.4219799,67.8810475,75.92649809,66.3649999,74.58868803,68.07734585,72.86106188
9/27/2011,68.5062339,77.0808975,64.72586719,76.41464423,67.85314869,75.90355487,66.36338499,74.61246244,68.08823332,72.81240096
9/28/2011,68.40275781,77.03906785,64.76599299,76.37513808,67.91730313,75.8579374,66.38652044,74.61144667,68.06057332,72.80000715
9/29/2011,68.46672946,77.0101447,64.79142783,76.35932516,67.92890523,75.88854956,66.40038449,74.61309838,68.13750144,72.7734298
9/30/2011,68.38155982,76.95775205,64.83579826,76.33204269,67.92210008,75.86100435,66.35051353,74.57549296,68.14192592,72.72665644
10/1/2011,68.37585246,76.9135097,64.83139456,76.30276941,67.90488094,75.83688945,66.34774969,74.58228469,68.11152296,72.69609653
10/2/2011,68.37854608,76.95525535,64.79567438,76.31143279,67.91677694,75.76601685,66.374896,74.56432689,68.11241112,72.68663304
10/3/2011,68.40417405,76.8892528,64.78208578,76.30621343,67.89789903,75.73292066,66.3658503,74.53704082,68.13127905,72.70095487
10/4/2011,68.4717576,76.8590013,64.79524798,76.28945153,67.85962678,75.69543679,66.35867085,74.50557453,68.06056036,72.73095297
10/5/2011,68.49255903,76.81547692,64.81623551,76.26827933,67.84473135,75.70987735,66.36259796,74.49815823,68.14350473,72.73512162
10/6/2011,68.53107139,76.79864123,64.83468418,76.28234478,67.84150697,75.70177022,66.31900808,74.46380229,68.09620137,72.67155123
10/7/2011,68.52217717,76.77239601,64.83631382,76.24987596,67.80471875,75.7219811,66.31013325,74.47639294,68.04802553,72.67224715
10/8/2011,68.48682005,76.76465514,64.84059872,76.23260759,67.81032859,75.69458224,66.35300976,74.45526844,68.03009493,72.66302354
10/9/2011,68.41026267,76.76959261,64.85027229,76.2636526,67.77966909,75.63832889,66.34194767,74.39991708,68.06730163,72.64055626
10/10/2011,68.35225373,76.69843021,64.85515095,76.28284861,67.7536987,75.58458269,66.32948987,74.36499587,68.10787499,72.6124206
10/11/2011,68.36269532,76.65142576,64.87902864,76.24998201,67.72535608,75.60503493,66.3338292,74.37572827,68.16048429,72.62576248
10/12/2011,68.40398699,76.61277899,64.86955642,76.19805497,67.78641955,75.60565927,66.35725181,74.34908146,68.13175741,72.58462888
10/13/2011,68.3917673,76.60702514,64.84056231,76.13138297,67.73207852,75.63712078,66.42593672,74.35005017,68.13241696,72.57338536
10/14/2011,68.38694419,76.63301076,64.85218561,76.08882495,67.74738974,75.63353727,66.47955363,74.32519573,68.14552826,72.57697199
10/15/2011,68.36177046,76.61256233,64.88533955,76.10844874,67.73955588,75.6380882,66.46761445,74.28042081,68.1445595,72.51907066
10/16/2011,68.3530669,76.65940466,64.81450943,76.11237066,67.76238502,75.60637519,66.43229408,74.2892952,68.16527352,72.52698961
10/17/2011,68.39148619,76.63502405,64.83884366,76.07876553,67.73136885,75.62496385,66.48463983,74.28772141,68.2012798,72.54096532
10/18/2011,68.39414689,76.57344083,64.93842849,76.08306869,67.75973525,75.55363035,66.53886663,74.26056061,68.21531778,72.53112688
10/19/2011,68.3642422,76.5402583,64.92765266,76.03896374,67.71542491,75.56132334,66.51032851,74.26759282,68.17296013,72.53485371
10/20/2011,68.28867667,76.58809027,64.93391031,76.05687795,67.71451415,75.54732984,66.50748591,74.24729234,68.23970834,72.47391387
10/21/2011,68.26637394,76.54922607,64.93043844,75.99339347,67.68444277,75.56445766,66.52566343,74.2232961,68.19861057,72.45543463
10/22/2011,68.23555262,76.57928296,64.94130711,76.00940125,67.66361607,75.57559816,66.49754961,74.21485247,68.19175806,72.43587571
10/23/2011,68.27803616,76.57667369,64.95830234,75.98731224,67.62157974,75.58389865,66.56603177,74.22594154,68.20396965,72.4348527
10/24/2011,68.30723642,76.51981366,64.96554541,75.93882714,67.59324521,75.54259905,66.53414616,74.17624596,68.20213435,72.42238407
10/25/2011,68.21273204,76.49645267,65.00096179,75.96291983,67.59001726,75.56470797,66.54944416,74.14463195,68.17566681,72.36196266
10/26/2011,68.24271388,76.48908723,64.98933359,75.92445943,67.65630257,75.53468897,66.58020649,74.16879828,68.13583223,72.35037328
10/27/2011,68.24493136,76.45723228,64.96861884,75.89540717,67.62881621,75.52020098,66.53041353,74.11848483,68.14724683,72.33539702
10/28/2011,68.21323343,76.40067089,64.99666306,75.84641573,67.64287707,75.51080056,66.5352734,74.07257291,68.11148816,72.34519909
10/29/2011,68.26252823,76.36530811,65.01363025,75.79738175,67.686114,75.50935686,66.60550934,74.10053389,68.12453689,72.33135389
10/30/2011,68.20653246,76.38309987,65.09099705,75.7443843,67.65670765,75.51212681,66.58849029,74.12276265,68.08300153,72.30303014
10/31/2011,68.20053358,76.3736454,65.09565002,75.75414274,67.62936103,75.46861251,66.61630451,74.11243066,68.10984564,72.25746374
11/1/2011,68.18937744,76.33407658,65.08680116,75.77143043,67.64767789,75.43122556,66.60947681,74.09639574,68.05503357,72.21352201
11/2/2011,68.15688376,76.27510147,65.10596212,75.72560564,67.71388412,75.36111735,66.65534907,74.07320041,67.99850508,72.20933882
11/3/2011,68.14031504,76.29427902,65.05711804,75.79703248,67.67869934,75.33707541,66.69471241,74.02867096,68.00556618,72.16088455
11/4/2011,68.10270945,76.26830282,65.0702243,75.75550205,67.71882451,75.34205184,66.75713293,74.00055513,68.04669859,72.13729727
11/5/2011,68.10671416,76.21954266,65.06961795,75.69808649,67.6903413,75.27562312,66.72990811,73.98904558,68.00307816,72.11964426
11/6/2011,68.21216186,76.17044366,65.06455095,75.72106625,67.7035166,75.2578983,66.70955458,73.95663786,68.0304241,72.10632375
11/7/2011,68.23700497,76.11587973,65.10568593,75.67579249,67.67397453,75.22741201,66.67530509,73.90253983,68.05833754,72.1063991
11/8/2011,68.21256829,76.05911248,65.10144181,75.68795346,67.64471668,75.2039443,66.66797508,73.86377211,68.04939895,72.07119765
11/9/2011,68.22316941,76.03896898,65.09165964,75.64818479,67.62005118,75.21158087,66.66799411,73.81905229,68.0296473,72.01805584
11/10/2011,68.26930323,76.03928582,65.10085157,75.64911434,67.65839854,75.20830607,66.70700182,73.80929037,68.07282623,72.01569567
11/11/2011,68.37046187,76.00242264,65.11578539,75.62533334,67.64507631,75.19964418,66.73706019,73.79718039,68.08692663,72.02397802
11/12/2011,68.35670605,76.0055194,65.08014443,75.58752691,67.62220511,75.20982345,66.70097541,73.79961945,68.09602824,72.03783245
11/13/2011,68.3297951,76.02657344,65.06072847,75.58680722,67.56296538,75.21583062,66.70189903,73.80452226,68.03343537,72.00414787
11/14/2011,68.30929209,75.98380836,65.02585671,75.57163902,67.52493215,75.23453366,66.70440282,73.79026527,67.97859549,71.99686584
11/15/2011,68.33133882,75.96472986,65.02912621,75.57056732,67.44025635,75.24086952,66.66904313,73.79601595,67.96143985,71.96532057
11/16/2011,68.30939242,75.97771753,65.04166728,75.56556947,67.49165996,75.23189029,66.69391781,73.78754494,68.01816999,71.96928595
11/17/2011,68.30093778,75.94224315,65.04269614,75.52148407,67.50473043,75.26372131,66.63012908,73.77905205,67.9427235,71.96035255
11/18/2011,68.21940059,75.97495924,65.04940311,75.51713464,67.47925831,75.24055947,66.64541956,73.8000182,67.88267009,71.92743239
11/19/2011,68.15350906,75.95164858,65.02575074,75.49915812,67.47997855,75.16943809,66.6026034,73.81864285,67.89445323,71.93111547
11/20/2011,68.06999567,75.93356161,64.97694719,75.51727382,67.47219681,75.16830165,66.56115196,73.85988786,67.92898414,71.93325011
11/21/2011,68.06388261,75.91681524,65.05497712,75.51604166,67.40757864,75.14532001,66.53937788,73.88170114,67.93516191,71.94094906
11/22/2011,68.05182139,75.90806269,65.07421413,75.52645638,67.45728534,75.13297797,66.53549084,73.87015027,67.97172561,71.9760655
11/23/2011,68.05586025,75.86845566,65.07237781,75.54608286,67.43420617,75.12840314,66.52440545,73.87572955,67.9780444,71.95594161
11/24/2011,68.03517935,75.87068582,65.01526003,75.51480744,67.38179984,75.11548205,66.56312201,73.88371767,67.98075152,71.96625231
11/25/2011,68.00495445,75.87162429,65.08814771,75.47034298,67.33660553,75.10965737,66.53169266,73.88411529,67.91082431,71.93849622
11/26/2011,68.03693991,75.8776409,65.08586089,75.52905323,67.3948473,75.11459639,66.56718901,73.91365473,67.91231798,71.9352235
11/27/2011,68.02682581,75.88781344,65.09264586,75.52020662,67.38381955,75.10707498,66.50606293,73.90170814,67.89275723,71.9177306
11/28/2011,68.00494528,75.89001849,65.11173175,75.53839109,67.43272421,75.10548864,66.50359939,73.91052176,67.93729226,71.93732918
11/29/2011,67.98409074,75.90850735,65.1080562,75.53684863,67.45797818,75.10642179,66.50458594,73.93437187,67.91057744,71.93061684
11/30/2011,67.96238783,75.91985578,65.15402515,75.56346723,67.52222711,75.15519322,66.48311497,73.96860154,67.94113371,71.96610532
12/1/2011,67.92648874,75.98253079,65.13966889,75.529697,67.47222364,75.15219163,66.44642193,73.99077209,67.95928904,71.97858537
12/2/2011,67.94375333,75.98582052,65.09562223,75.55224958,67.47549763,75.18806219,66.4266653,73.99729335,67.89763074,71.998637
12/3/2011,67.94669554,76.03346633,65.14519669,75.56942028,67.53569108,75.20913118,66.43835603,74.01838591,67.9366277,72.02934861
12/4/2011,67.92616296,76.04534341,65.16820787,75.58368429,67.5909035,75.2273299,66.43728003,74.03219157,67.99240558,72.05622017
12/5/2011,67.85663588,76.07907465,65.15995106,75.58706239,67.63982817,75.21643425,66.45234082,74.06221163,67.95158995,72.06280205
12/6/2011,67.84347138,76.11376851,65.15488028,75.59776527,67.69937642,75.21226629,66.46800574,74.07395371,67.96867134,72.07436163
12/7/2011,67.80233799,76.14137114,65.21240078,75.59632371,67.69465792,75.18029805,66.45803226,74.10467669,67.98001832,72.08675822
12/8/2011,67.76257761,76.12836285,65.15753195,75.61370326,67.74158339,75.13318012,66.43263658,74.16851918,67.99713418,72.07120616
12/9/2011,67.85242711,76.12797313,65.17829942,75.61475408,67.71417747,75.14485042,66.40836124,74.20096763,67.94302322,72.0605102
12/10/2011,67.83603084,76.14929503,65.20165528,75.62844273,67.77490828,75.16524622,66.41172267,74.23748521,67.99335586,72.08402188
12/11/2011,67.8223879,76.18264232,65.15248833,75.66775933,67.82025301,75.15369846,66.41688311,74.23011114,67.98342265,72.10886764
12/12/2011,67.78815824,76.20921474,65.17160104,75.64517294,67.87436251,75.1776543,66.45747288,74.26307938,68.03158592,72.13538946
12/13/2011,67.74873822,76.23817255,65.11556676,75.68949346,67.8594088,75.18278027,66.44246783,74.24743732,68.03932766,72.14920058
12/14/2011,67.75247386,76.28658068,65.14268652,75.71717307,67.80787281,75.22431925,66.43588055,74.28338089,67.97102434,72.18494805
12/15/2011,67.67359753,76.28086528,65.096034,75.746092,67.86847916,75.22046943,66.45354864,74.28900068,68.00812648,72.20463302
12/16/2011,67.66230661,76.30380384,65.12271903,75.76620081,67.93039037,75.2572547,66.45409041,74.32322599,68.05363139,72.24860848
12/17/2011,67.6921915,76.29652315,65.07783591,75.8026873,67.94618565,75.291829,66.42645288,74.31441019,68.0871839,72.29544065
12/18/2011,67.65816429,76.34905005,65.13082158,75.77596557,67.90830097,75.33321778,66.4763711,74.38081027,68.10535223,72.36121975
12/19/2011,67.58638059,76.39080558,65.08531203,75.79765292,67.89802876,75.33602407,66.47965156,74.37490876,68.12903752,72.38754448
12/20/2011,67.59527769,76.41671037,65.08226844,75.76538314,67.94934522,75.35981533,66.54711985,74.3659866,68.17137749,72.38751693
12/21/2011,67.57277375,76.43547951,65.0417747,75.78462698,67.89560508,75.40270883,66.49236402,74.38477879,68.19279395,72.40114149
12/22/2011,67.56054795,76.46967694,65.0532431,75.82286285,67.95479233,75.43781258,66.48984768,74.40139828,68.2362775,72.46076501
12/23/2011,67.51986897,76.50642334,65.05232443,75.82368083,67.91402599,75.42005221,66.45834381,74.41976136,68.24229668,72.47191149
12/24/2011,67.48152612,76.56871383,65.0857184,75.80746953,67.85701088,75.45851109,66.46348878,74.45751923,68.18816328,72.50447525
12/25/2011,67.59484239,76.5764858,65.12387495,75.90059281,67.82620028,75.48667547,66.4999356,74.54689894,68.20200556,72.50546538
12/26/2011,67.51532427,76.59951949,65.16280911,75.96197795,67.817309,75.47808949,66.44543051,74.59971711,68.24380037,72.54081637
12/27/2011,67.54642758,76.64644115,65.1348581,75.9819104,67.87733781,75.49195839,66.4863963,74.60148752,68.18926247,72.5674992
12/28/2011,67.53428547,76.67928121,65.15546922,76.02422332,67.94329697,75.5030396,66.48653358,74.63030657,68.19315807,72.61927147
12/29/2011,67.48283283,76.68166405,65.1287271,76.056021,67.91916632,75.51420455,66.47216416,74.68292685,68.11947858,72.66856403
12/30/2011,67.44902207,76.70916172,65.10952954,76.11514697,67.96230684,75.4888482,66.51775802,74.75165859,68.06180792,72.66822237
12/31/2011,67.39153109,76.72403559,65.12081307,76.13895727,68.02706231,75.54993666,66.51298419,74.8417949,68.09203884,72.69116998
1/1/2012,67.49446519,76.70895397,65.11130388,76.15016262,68.08356443,75.59676914,66.50949781,74.90092965,68.14232443,72.71024494
1/2/2012,67.52700435,76.70998295,65.14463566,76.17752546,68.08487984,75.60569113,66.56508516,74.90769237,68.17079113,72.74618422
1/3/2012,67.51016781,76.72481236,65.15999621,76.19283126,68.14445862,75.64102571,66.55586266,74.94134694,68.18632134,72.81794768
1/4/2012,67.56644354,76.70090771,65.26024987,76.17476112,68.17191529,75.71967733,66.54406066,74.97681681,68.19469941,72.82499754
1/5/2012,67.49830573,76.7126772,65.27522325,76.14391556,68.17617313,75.73356772,66.51432977,75.01041371,68.20475766,72.81388456
1/6/2012,67.55977884,76.74957012,65.30543673,76.11863186,68.1718799,75.72665802,66.48565408,74.98494475,68.15649293,72.84431377
1/7/2012,67.53871185,76.76861942,65.31964156,76.10129108,68.21952385,75.78956706,66.50621858,74.98516159,68.17518129,72.8194972
1/8/2012,67.54465934,76.76636466,65.44083055,76.1536783,68.21452641,75.7941779,66.50187873,74.99677192,68.12548309,72.81751172
1/9/2012,67.52580576,76.75658782,65.44870725,76.18093444,68.27287904,75.80957273,66.49283306,74.99803694,68.11642452,72.84811485
1/10/2012,67.53391673,76.71386025,65.54779248,76.14416052,68.23334355,75.7836213,66.46372788,75.05355204,68.09944217,72.85551231
1/11/2012,67.55136808,76.73425979,65.64592754,76.17697661,68.20590235,75.77389712,66.43675413,75.09681115,68.05056809,72.89206954
1/12/2012,67.53611547,76.71033327,65.75181765,76.14675884,68.19903892,75.79435988,66.45033057,75.15005715,68.06068793,72.88615356
1/13/2012,67.5160208,76.76511234,65.85399342,76.1534616,68.21848868,75.79214239,66.45829864,75.18032967,68.08376529,72.9020506
1/14/2012,67.61343061,76.82563034,65.93830408,76.2004174,68.16672217,75.80371418,66.46734812,75.2167643,68.03733041,72.92339122
1/15/2012,67.58950729,76.78982479,65.9347141,76.22633674,68.20487551,75.80666891,66.46290827,75.23649269,68.00789451,72.96037145
1/16/2012,67.56954393,76.75553192,66.03872323,76.22698918,68.22285526,75.83684677,66.46340983,75.2315896,67.99454218,72.98054928
1/17/2012,67.58848087,76.81047392,66.05615092,76.30256185,68.20998437,75.86171919,66.48352721,75.23437578,67.97572768,72.97088468
1/18/2012,67.59572239,76.81399576,66.07456636,76.302889,68.16696881,75.83930648,66.47577011,75.247379,67.95607024,72.9634593
1/19/2012,67.6013274,76.84552689,66.19028966,76.31061416,68.17525877,75.84287363,66.49758347,75.27493223,67.963905,72.99918725
1/20/2012,67.61696861,76.84685369,66.28554917,76.27901054,68.22472576,75.89699653,66.55660917,75.31208553,67.97518051,73.04635884
1/21/2012,67.5921498,76.8300822,66.27997898,76.31096607,68.22733677,75.8939164,66.55191557,75.30588336,67.95662729,73.06538819
1/22/2012,67.59104359,76.89066922,66.36439701,76.2976192,68.21409388,75.89089359,66.52232365,75.34464962,67.99158494,73.0337548
1/23/2012,67.55230562,76.88588481,66.46363781,76.30315844,68.15746134,75.84773938,66.49573209,75.356336,67.97008496,73.06658889
1/24/2012,67.65302235,76.92939575,66.5733447,76.30553775,68.12990981,75.84569303,66.46966189,75.35610527,67.92452648,73.09994038
1/25/2012,67.64408246,76.98108187,66.62500376,76.26778648,68.13237745,75.85417863,66.44237184,75.30152837,67.89560186,73.08161006
1/26/2012,67.74020395,76.95818348,66.60813072,76.31345839,68.1208121,75.87239509,66.40887753,75.32476627,67.93369692,73.09777301
1/27/2012,67.71943268,76.93274565,66.59821879,76.35665968,68.161393,75.89114539,66.41167379,75.34581711,67.93319967,73.11749656
1/28/2012,67.73355797,76.92324023,66.57990054,76.34078513,68.15534402,75.87928747,66.3784971,75.31713374,67.97958421,73.11006452
1/29/2012,67.77286529,76.96303915,66.57443538,76.40642637,68.19481581,75.89205082,66.34885834,75.32289528,68.02389294,73.13281348
1/30/2012,67.78520341,76.97042535,66.65355832,76.47699489,68.23957029,75.876364,66.3914763,75.29123265,68.03883269,73.17665517
1/31/2012,67.7825486,77.00316249,66.65759591,76.48983423,68.21631308,75.87271059,66.40614955,75.31367467,68.08930926,73.15239642
2/1/2012,67.87226128,77.04218339,66.64423004,76.4860756,68.2042071,75.88734628,66.40342527,75.2796248,68.0793085,73.17553769
2/2/2012,67.84692061,77.00471228,66.628018,76.47202659,68.24785569,75.89566082,66.40773943,75.30880429,68.07412527,73.20552474
2/3/2012,67.84637038,77.01564506,66.60446019,76.48758643,68.25370512,75.87105966,66.36687303,75.27200484,68.06013624,73.19604442
2/4/2012,67.85914273,76.99772628,66.60127183,76.5004843,68.27300471,75.83930672,66.3887961,75.27222166,68.06889967,73.2096319
2/5/2012,67.83564379,76.97928244,66.67687971,76.45070871,68.25025769,75.81562529,66.3527126,75.31656289,68.01310465,73.1743643
2/6/2012,67.86033477,77.0192505,66.74207106,76.51027681,68.2404192,75.84735848,66.38468646,75.32334557,68.01546513,73.20141181
2/7/2012,67.83087856,76.99916579,66.73841504,76.52683587,68.22778708,75.83339981,66.34876777,75.29944704,68.03253181,73.20914657
2/8/2012,67.8043276,76.95241749,66.7217535,76.48148348,68.26814191,75.83843508,66.35844667,75.2863671,68.00859631,73.23097746
2/9/2012,67.78292409,76.97292488,66.73051222,76.3995815,68.32855814,75.8220807,66.38177847,75.28997733,68.02909283,73.2023678
2/10/2012,67.89189952,76.9576697,66.79948139,76.37063927,68.37544259,75.7740515,66.34422872,75.2843916,68.00983584,73.17879608
2/11/2012,67.89993145,76.93799316,66.7585986,76.30917788,68.35927419,75.74357002,66.35290176,75.24361515,67.92785507,73.15766644
2/12/2012,67.82838833,76.89172058,66.76562489,76.29823603,68.39591179,75.70247184,66.40178635,75.21341121,67.84943824,73.13712132
2/13/2012,67.83004969,76.8882565,66.8647807,76.28410316,68.38272859,75.70968896,66.39829563,75.20563676,67.89555513,73.07529561
2/14/2012,67.80423516,76.84381349,66.84329568,76.23263943,68.41728273,75.7084667,66.40719994,75.19695711,67.87494582,73.07954154
2/15/2012,67.87586139,76.80212486,66.77516749,76.1822714,68.41734948,75.6519406,66.42291351,75.18177135,67.91928889,73.06673298
2/16/2012,67.87144861,76.80802042,66.75917276,76.13794524,68.36832605,75.60539497,66.43685389,75.20037666,67.95289796,73.09309821
2/17/2012,67.80037325,76.76170988,66.74366586,76.09153141,68.3264269,75.57029695,66.4482058,75.16275536,67.96695392,73.07624529
2/18/2012,67.91300801,76.76993999,66.73486132,76.09809284,68.32863282,75.56855437,66.48121585,75.16372874,67.94366124,73.03556597
2/19/2012,67.92078597,76.71944348,66.71732089,76.09618104,68.32555886,75.55478414,66.49253622,75.09555519,67.96382322,73.04045922
2/20/2012,67.89649832,76.67039733,66.69935871,76.02497418,68.33418223,75.54672131,66.51709921,75.06888143,67.94518725,73.055899
2/21/2012,67.98002293,76.61361209,66.7662341,76.03281499,68.27713053,75.51369295,66.52128935,75.07615723,67.97587021,73.06560812
2/22/2012,67.9939483,76.65150325,66.7564095,75.98153508,68.23882167,75.47021328,66.52544669,75.03560049,67.93544669,73.02176148
2/23/2012,68.02302722,76.63726274,66.73704569,75.94649982,68.25048551,75.45766055,66.47568831,75.02696381,67.96499467,72.96880493
2/24/2012,68.02227661,76.62081342,66.82030266,75.98469864,68.24883048,75.47527245,66.4561618,74.99288632,67.95597924,72.93456309
2/25/2012,67.97165072,76.57121495,66.88815543,75.9310075,68.23811865,75.40394809,66.44418769,74.97207776,67.92147134,72.95265271
2/26/2012,67.94694502,76.5277842,66.86699109,75.8559535,68.27162337,75.37328228,66.47792714,74.9599361,67.88705492,72.97152449
2/27/2012,67.91787973,76.48169651,66.92931829,75.82297186,68.26263526,75.34961561,66.5133268,74.90126587,67.92469901,72.96544004
2/28/2012,67.92818409,76.42298435,66.91755362,75.78195253,68.25550567,75.3537421,66.57082972,74.88849628,67.95037565,72.97852897
2/29/2012,67.91358645,76.39762989,66.99748747,75.78319241,68.26969967,75.3147356,66.54774336,74.83790919,67.93691425,73.00071902
3/1/2012,68.02115078,76.37693992,67.00306497,75.74795053,68.27824288,75.3021278,66.58775481,74.81880324,67.94984038,72.94194209
