Date,Value1,Value2,Value3,Value4,Value5,Value6,Value7,Value8,Value9,Value10,Value11,Value12,Vibr1,Vibr2,Vibr3,Vibr4
5/29/2022 16:52,68.20053,76.37364,65.09565,75.75414,67.62936,75.46861,66.6163,74.11243,68.10985,72.25746,0,495316.2,0.042,0.078,-0.044,-0.09
5/29/2022 16:52,67.34312,75.45562,67.45908,74.93822,68.09773,74.85284,66.61761,74.32217,67.24644,72.25792,0,414646.8,0.161,0.11,-0.161,-0.042
5/29/2022 16:52,66.45499,77.93967,65.12939,76.72821,67.89876,76.85817,65.67407,72.83025,64.55183,72.25853,0,313580.2,0.032,-0.098,-0.071,-0.034
5/29/2022 16:52,68.14619,76.06183,68.23486,75.13713,67.42241,74.89507,66.54034,74.49885,65.71637,72.25898,0,400196.7,0.022,-0.088,0.056,-0.01
5/29/2022 16:52,65.18503,77.96422,66.08145,76.52833,68.65363,76.46089,65.90654,72.99333,64.32154,72.25916,0,315247.8,0.088,0.034,0.024,-0.034
5/29/2022 16:52,66.00433,75.97997,69.78721,76.09171,68.53583,73.93957,64.06974,73.36933,65.62317,72.26015,0,382169.7,0.1,0.032,-0.117,0.042
5/29/2022 16:52,66.79858,76.59266,68.8229,76.70206,67.18751,74.94976,66.28506,74.32845,65.31599,72.26067,0,479275.8,0.056,0.076,0.027,0.044
5/29/2022 16:52,65.91035,78.59939,65.44855,76.79392,67.79501,76.72741,65.8159,72.71566,64.04646,72.26138,0,458318.2,-0.046,0.02,0.042,0.005
5/29/2022 16:52,64.34757,77.49254,66.88608,77.44554,68.10577,74.66147,63.5247,73.68334,65.79617,72.26146,0,357217,-0.022,0.027,-0.015,-0.071
5/29/2022 16:52,66.78498,76.61839,68.84081,76.70724,67.18931,74.96921,66.34064,74.32492,65.35925,72.26409,0,325314.3,0.039,-0.051,-0.012,-0.007
5/29/2022 16:52,64.91891,76.3942,67.00506,77.07139,68.01731,75.16242,63.52362,72.92905,66.48952,72.2646,0,414379.5,0.129,-0.117,-0.081,0.002
5/29/2022 16:52,67.39162,75.44795,67.38211,74.92638,68.13123,74.82574,66.55537,74.32729,67.24759,72.26637,0,328760.1,0.029,-0.029,-0.1,0.071
5/29/2022 16:52,66.30452,76.60654,69.97185,76.29957,68.22913,74.15549,63.72948,74.45625,66.57422,72.26662,0,409204.8,-0.01,-0.142,-0.007,0.068
5/29/2022 16:52,64.31611,77.44189,66.88341,77.48821,68.13046,74.69935,63.56128,73.68203,65.74189,72.26678,0,360869.7,-0.02,-0.178,0.12,0.032
5/29/2022 16:52,66.0942,78.62766,65.43939,76.82864,67.73531,76.7611,65.6771,72.75698,64.1104,72.26682,0,284607.2,0.063,-0.193,0.032,-0.029
5/29/2022 16:52,66.71542,78.711,65.51009,76.76986,68.19735,77.25229,65.10825,72.59317,64.41,72.26746,0,327781,0.051,-0.049,-0.051,-0.022
5/29/2022 16:52,67.52256,76.07035,67.80521,74.92961,68.45329,75.07197,66.57555,74.77539,67.22011,72.26749,0,373827.8,-0.046,-0.066,0,0.1
5/29/2022 16:52,66.98328,76.62408,69.84656,76.12154,67.97863,73.88543,63.85413,74.03924,66.33562,72.26825,0,369755.3,-0.002,-0.088,-0.017,0.068
5/29/2022 16:52,67.47723,75.99268,67.57507,74.90765,68.37331,75.05482,66.61588,74.6945,67.18357,72.26897,0,381585.5,0.076,-0.142,-0.203,0.063
5/29/2022 16:52,66.08488,75.96445,69.78356,76.11918,68.47944,73.96262,64.06535,73.36214,65.67582,72.2695,0,315662.6,0.11,0.029,0.005,0.11
5/29/2022 16:52,67.46158,75.92001,67.68711,74.97137,68.26792,74.96713,66.55794,74.59125,67.25273,72.26955,0,376606.4,0.049,-0.061,0.249,0.049
5/29/2022 16:52,66.01042,78.63721,65.40325,76.83927,67.73554,76.76375,65.7274,72.7351,64.05241,72.27026,0,317386.1,0.063,-0.059,0.017,0.012
5/29/2022 16:52,65.44745,76.40778,69.40289,76.32696,68.56377,74.06022,63.74777,73.46075,65.13352,72.27081,0,371302.8,0.078,0.066,-0.125,-0.034
5/29/2022 16:52,67.50134,76.0069,67.51316,74.9231,68.36066,74.98642,66.60738,74.66673,67.18859,72.27115,0,318772.7,-0.037,0.088,0.01,-0.015
5/29/2022 16:52,65.01589,76.61311,67.98598,76.84402,68.33027,73.91509,63.8619,73.35415,65.50979,72.27151,0,370055.4,-0.02,0.032,0.071,-0.027
5/29/2022 16:52,64.31792,77.48994,66.85098,77.49938,68.03575,74.64517,63.56164,73.66394,65.73861,72.27153,0,339448.7,0.115,0.039,-0.037,-0.029
5/29/2022 16:52,66.71943,76.49972,68.85982,76.69546,67.26667,74.85024,66.34938,74.35055,65.36283,72.27196,0,289819.8,0.073,0.01,-0.078,-0.022
5/29/2022 16:52,63.16919,76.22128,67.48739,74.01155,67.17245,74.94685,63.59118,72.62753,66.26839,72.27376,0,229599.5,-0.095,0.039,-0.012,-0.024
5/29/2022 16:52,65.18361,78.00526,66.17316,76.55422,68.70362,76.48199,65.87058,73.03764,64.34908,72.27393,0,265024.2,-0.103,-0.034,0.225,0.037
5/29/2022 16:52,65.25916,77.94501,66.02956,76.45903,68.56704,76.45123,65.91103,72.8942,64.26388,72.27402,0,366708.4,0.085,0.034,0.127,0.076
5/29/2022 16:52,66.28933,76.52986,69.1535,76.8213,67.36392,74.75504,66.14764,74.39374,65.24048,72.27428,0,385352.1,0.063,-0.1,-0.071,0.044
5/29/2022 16:52,65.01934,76.67026,68.09491,76.86654,68.20365,73.97605,63.9015,73.4179,65.48926,72.27538,0,406741.2,-0.034,-0.146,-0.137,0.032
5/29/2022 16:52,65.79314,78.37937,65.26135,76.09962,68.30278,77.19659,64.74259,72.23642,64.08908,72.2767,0,463871.3,-0.105,-0.164,0.115,-0.044
5/29/2022 16:52,65.93104,78.65945,65.37009,76.83355,67.74971,76.76349,65.7632,72.70267,64.02927,72.27692,0,477467.6,-0.063,0.012,-0.042,0.037
5/29/2022 16:52,66.74091,78.69757,65.57371,76.74203,68.20832,77.25852,65.13087,72.57506,64.42058,72.27769,0,376759.4,-0.005,-0.029,-0.01,0.054
5/29/2022 16:52,63.44438,76.35912,67.27206,74.23788,66.82772,75.07105,63.66541,72.80917,66.52991,72.27895,0,371519,0.015,-0.171,0.1,-0.005
5/29/2022 16:52,66.23428,76.61839,69.93628,76.28783,68.27866,74.18381,63.70201,74.47749,66.63124,72.27924,0,373424,-0.051,-0.115,0.012,-0.088
5/29/2022 16:52,66.45258,78.02438,65.10418,76.78155,67.86823,76.93531,65.71467,72.82866,64.64513,72.27961,0,297595.9,-0.098,0.007,0.002,-0.042
5/29/2022 16:52,67.53756,76.10294,67.71866,74.92473,68.49734,75.09985,66.60081,74.81773,67.16348,72.27968,0,283321.6,-0.012,0.005,-0.129,0.046
5/29/2022 16:52,65.12548,78.04695,66.12392,76.60679,68.69875,76.47744,65.87444,73.0504,64.3819,72.28098,0,344056.8,-0.012,-0.061,-0.156,0.037
5/29/2022 16:52,67.22356,75.44563,67.53,74.93607,68.13361,74.86035,66.6494,74.32516,67.23786,72.28169,0,433862.2,-0.022,0.051,-0.105,-0.046
5/29/2022 16:52,65.22825,78.00368,65.98877,76.51869,68.6029,76.42693,65.91169,72.92101,64.27464,72.28193,0,372737.5,-0.037,0.066,0.051,-0.142
5/29/2022 16:52,68.72863,76.46338,64.87706,76.22899,67.84612,75.59885,66.5032,73.45808,67.7467,72.28212,0,394977.4,0.103,0.01,-0.037,-0.154
5/29/2022 16:52,67.4889,75.95908,67.60033,74.95803,68.30537,74.9672,66.58026,74.61224,67.24552,72.28401,0,341530.2,0.151,0.237,-0.164,0.024
5/29/2022 16:52,64.95193,76.61615,68.04111,76.87625,68.27179,73.95142,63.86043,73.3849,65.49626,72.28455,0,370400.9,0.046,0.166,-0.083,0.083
5/29/2022 16:52,66.82905,76.55771,68.81119,76.71614,67.22555,74.89967,66.34685,74.32403,65.31117,72.28505,0,331969.8,0,-0.051,0.042,0.005
5/29/2022 16:52,67.35175,76.79491,69.50047,76.24061,68.18156,74.3473,63.53645,74.6198,66.02625,72.2858,0,332232.8,0.054,0.107,-0.098,-0.127
5/29/2022 16:52,67.11052,76.44312,68.47226,75.57632,67.39839,74.86723,66.4252,74.71535,65.37244,72.2864,0,308091.7,0.12,0.112,-0.134,-0.12
5/29/2022 16:52,64.018,75.95747,67.33076,75.04447,68.00964,75.6226,64.11883,72.92537,66.18259,72.2871,0,327025.6,0.081,0.168,0.039,0.027
5/29/2022 16:52,68.01246,76.20158,64.05514,75.92226,68.17244,75.48251,66.75887,73.68472,67.51163,72.28763,0,264190.2,-0.042,0.015,-0.051,0.098
5/29/2022 16:53,67.5806,76.12634,67.73302,74.93365,68.46021,75.09418,66.57653,74.85718,67.18744,72.28822,0,335896.8,-0.066,0.083,-0.129,0.007
5/29/2022 16:53,66.09442,78.61851,65.54028,76.8503,67.75197,76.78104,65.66725,72.78171,64.11056,72.28938,0,395729.3,0.107,-0.037,-0.007,-0.015
5/29/2022 16:53,65.1331,78.08337,66.22303,76.62637,68.68552,76.53704,65.95934,73.02021,64.39299,72.28952,0,363182.4,0.117,-0.164,0.1,-0.042
5/29/2022 16:53,67.25711,75.45411,67.47201,74.92645,68.12959,74.8535,66.62469,74.3354,67.29001,72.29015,0,439822,-0.046,-0.19,-0.017,0.022
5/29/2022 16:53,65.72561,78.39443,65.21996,76.1471,68.3177,77.27186,64.6923,72.24895,64.08092,72.29056,0,383403.6,-0.198,-0.049,0.027,0.044
5/29/2022 16:53,68.19637,76.47115,64.88882,76.37778,67.40504,75.55544,65.90338,73.42519,67.42471,72.29163,0,320690.4,-0.144,-0.103,0.127,0.049
5/29/2022 16:53,68.20203,76.49873,64.90353,76.38515,67.41647,75.60686,65.8866,73.47069,67.44567,72.29251,0,252442.2,0.01,-0.151,-0.037,0.088
5/29/2022 16:53,68.25054,76.30104,64.67721,75.71416,67.50475,75.20705,67.55817,73.28896,67.8696,72.29252,0,335359.1,0.017,-0.205,-0.078,0.042
5/29/2022 16:53,66.68696,78.67778,65.62791,76.70214,68.18517,77.31345,65.10511,72.60175,64.39092,72.29266,0,389712.9,-0.115,-0.088,0.005,0.027
5/29/2022 16:53,67.50227,75.91872,67.60713,74.98719,68.32064,74.96428,66.56393,74.6094,67.19691,72.29368,0,314693.8,-0.073,-0.083,-0.132,0.007
5/29/2022 16:53,66.40626,77.98276,65.10547,76.7542,67.92616,76.85229,65.66918,72.79067,64.58241,72.29434,0,400777.6,0.071,-0.09,-0.061,0.054
5/29/2022 16:53,65.35284,76.46006,69.40795,76.37927,68.5701,74.06342,63.73977,73.51693,65.11023,72.29439,0,339763.8,0.125,-0.071,-0.071,0.071
5/29/2022 16:53,63.99263,75.94521,67.31079,75.09416,67.9684,75.60484,64.09819,72.95444,66.13788,72.29482,0,346992.6,0.144,-0.059,-0.125,0.027
5/29/2022 16:53,64.92898,76.44695,67.01141,77.0973,67.99753,75.17503,63.56673,72.96706,66.52412,72.29525,0,262339.5,0.042,-0.02,-0.154,-0.02
5/29/2022 16:53,67.15523,76.5173,68.52785,75.55964,67.41492,74.85471,66.39893,74.7348,65.35325,72.29534,0,276094,0.02,0.085,-0.061,0.015
5/29/2022 16:53,67.69219,76.29652,65.07784,75.80269,67.94618,75.29183,66.42645,74.31441,68.08718,72.29544,0,368917,0.054,-0.007,-0.078,0.027
5/29/2022 16:53,67.07877,76.35081,68.42279,75.58439,67.32763,74.86925,66.43536,74.73086,65.30871,72.29741,0,470597.4,0.073,-0.046,-0.076,-0.012
5/29/2022 16:53,68.22704,76.49624,64.93868,76.44065,67.4581,75.5946,65.87711,73.49683,67.45942,72.29821,0,381411.5,0.042,-0.039,-0.059,0.007
5/29/2022 16:53,63.59496,76.46796,66.7379,74.75829,67.15687,75.68075,64.00216,72.94709,66.19599,72.2983,0,379478.4,-0.034,-0.032,-0.146,0.002
5/29/2022 16:53,66.71952,76.6653,68.79456,76.77059,67.12395,75.00918,66.32467,74.35044,65.34718,72.29836,0,295540.1,-0.029,0.132,0.022,0.01
5/29/2022 16:53,67.1338,76.51317,68.70949,75.64557,67.44726,74.89812,66.41256,74.80798,65.40589,72.29852,0,384968.9,0.027,0.024,0.061,-0.017
5/29/2022 16:53,67.20589,76.50507,68.62614,75.60126,67.4254,74.91434,66.39597,74.77428,65.39169,72.29963,0,289542.4,0.012,-0.056,0.076,-0.017
5/29/2022 16:53,65.83567,77.65759,65.01318,76.29308,67.8586,76.93325,64.93942,72.35159,64.0971,72.30041,0,392070.6,-0.039,-0.046,-0.039,-0.01
5/29/2022 16:53,66.48285,78.09722,65.07587,76.80271,67.80438,76.93726,65.70473,72.81365,64.66277,72.30166,0,436741,-0.127,-0.012,-0.01,0.002
5/29/2022 16:53,67.25314,76.53403,69.68845,75.88033,68.37582,73.85599,63.76066,73.92594,66.25626,72.30247,0,378599.3,-0.017,-0.105,0.105,0.01
5/29/2022 16:53,66.17905,76.55644,69.22555,76.79825,67.43166,74.73103,66.10975,74.41499,65.2151,72.30251,0,288665.2,-0.027,-0.007,0.125,0.012
5/29/2022 16:53,67.55646,76.16293,67.80469,74.96877,68.42032,75.11739,66.57207,74.84061,67.20213,72.30257,0,375843.3,-0.071,0.059,0.039,-0.007
5/29/2022 16:53,68.20654,76.3831,65.091,75.74438,67.65671,75.51212,66.58849,74.12276,68.083,72.30303,0,342531.3,-0.139,-0.129,0.132,0.02
5/29/2022 16:53,66.34167,75.97783,69.81884,76.2095,68.51785,73.96523,64.03796,73.50476,65.62416,72.30318,0,308849.2,-0.103,-0.142,-0.044,-0.032
5/29/2022 16:53,66.1224,75.987,69.76158,76.16152,68.54578,73.96062,64.11939,73.40985,65.67824,72.30338,0,386840.6,0.012,-0.1,-0.061,-0.037
5/29/2022 16:53,67.22922,76.52213,69.64835,75.86121,68.42476,73.86251,63.79725,73.95569,66.24607,72.30353,0,370325.3,0.027,0.068,-0.024,-0.012
5/29/2022 16:53,67.32356,75.44647,67.56281,74.96185,68.08283,74.83598,66.59544,74.31091,67.35205,72.30614,0,299500.8,-0.022,-0.034,0.01,0.01
5/29/2022 16:53,66.8457,76.6731,68.75098,76.79859,67.08219,75.06645,66.3214,74.37118,65.3868,72.30796,0,365846.5,-0.012,-0.144,0.005,-0.01
5/29/2022 16:53,63.44732,76.3416,67.23705,74.29318,66.81012,75.06084,63.68457,72.79125,66.52192,72.30798,0,298565.4,0.054,-0.046,0.015,-0.061
5/29/2022 16:53,68.87264,76.54772,64.79404,76.21121,67.92271,75.61838,66.44542,73.66209,67.7764,72.30834,0,398028.1,0.1,-0.039,0.051,-0.017
5/29/2022 16:53,66.45319,77.9808,65.12887,76.77286,67.8588,76.91216,65.72076,72.81311,64.6024,72.30853,0,458354.8,0.071,0.034,0.01,0
5/29/2022 16:53,68.28535,76.40891,64.68546,75.82369,67.47408,75.25517,67.52728,73.38318,67.90477,72.31053,0,394173.4,-0.029,0.083,0.022,0.015
5/29/2022 16:53,67.15444,76.51628,69.62103,75.90927,68.34428,73.89647,63.8306,74.00853,66.15325,72.31171,0,456307.5,-0.088,0.059,-0.078,-0.068
5/29/2022 16:53,65.72029,78.44827,65.23083,76.20366,68.33749,77.26449,64.70547,72.29559,64.13007,72.31171,0,444792.4,0.042,0.039,0.029,-0.129
5/29/2022 16:53,63.91638,75.9409,67.30418,75.08271,67.89635,75.58941,64.08659,72.94167,66.124,72.31351,0,510652.8,0.095,0.144,0.015,0
5/29/2022 16:53,65.18742,78.08427,66.2583,76.61848,68.71809,76.62659,65.95477,73.09921,64.39773,72.31362,0,525251.2,-0.029,-0.002,0.012,0.059
5/29/2022 16:53,66.24347,75.96421,69.82183,76.2109,68.48275,73.95355,64.10168,73.45737,65.66066,72.31364,0,423286.9,-0.12,0.142,-0.225,0.103
5/29/2022 16:53,68.2214,76.15562,68.09745,75.18992,67.61611,75.00744,66.52895,74.6327,65.8167,72.31428,0,376510.3,-0.076,0.149,-0.066,0.029
5/29/2022 16:53,65.00069,76.67618,68.12548,76.85107,68.17023,73.97517,63.96216,73.42881,65.38831,72.31454,0,409254.3,0.042,0.027,0.078,0.066
5/29/2022 16:53,66.10278,78.65815,65.47285,76.88074,67.6838,76.83498,65.68668,72.76878,64.18537,72.31458,0,372284.5,0.005,-0.032,0.032,0.046
5/29/2022 16:53,67.05831,76.52811,68.69701,75.67014,67.40146,74.93862,66.39874,74.85001,65.36616,72.31586,0,339753.5,-0.032,0,0.059,0.073
5/29/2022 16:53,68.04498,76.32351,64.02863,75.97272,68.11671,75.47975,66.75716,73.65191,67.53944,72.3159,0,369781,-0.029,-0.085,0.09,0.083
5/29/2022 16:53,66.50432,78.107,65.08907,76.80689,67.76477,76.96713,65.71944,72.79186,64.65716,72.31644,0,343093.6,-0.093,-0.193,-0.02,0.071
5/29/2022 16:53,63.26203,76.26648,67.49884,74.06258,67.16197,74.8764,63.60443,72.66205,66.2812,72.31923,0,368738.4,-0.037,0.005,-0.012,0.078
5/29/2022 16:53,64.53745,77.43027,66.94259,77.50179,68.04924,74.78298,63.52719,73.65944,65.76412,72.31939,0,341577.9,-0.037,0.081,0.063,0.081
5/29/2022 16:53,66.63131,78.67077,65.60878,76.75528,68.25601,77.35927,65.09568,72.63428,64.36563,72.3194,0,356062.2,-0.042,0.002,-0.046,0.073
5/29/2022 16:53,64.923,76.50941,67.05521,77.10175,68.01943,75.16949,63.52139,73.00278,66.46948,72.3195,0,331183.2,0.042,0.044,-0.151,0.103
5/29/2022 16:53,67.23876,76.81843,69.46657,76.24229,68.13857,74.3107,63.5489,74.56448,66.07104,72.31963,0,377484.5,0.068,0.034,-0.024,0.093
5/29/2022 16:53,63.28743,76.27233,67.45125,74.09913,67.20966,74.85693,63.61643,72.6905,66.29085,72.32194,0,424157.6,0.046,0.034,0.251,0.054
5/29/2022 16:53,65.43268,76.51997,69.31229,76.42738,68.58628,74.04957,63.73134,73.52863,65.06487,72.32219,0,473155.3,0.103,0.049,0.132,0.007
5/29/2022 16:53,68.22706,76.36165,64.67535,75.78758,67.54572,75.23274,67.52334,73.3317,67.8378,72.32347,0,432814.1,0.085,0.132,0.044,0.012
5/29/2022 16:53,64.99432,76.69903,68.16329,76.85973,68.1491,73.9789,63.93475,73.41735,65.39436,72.32417,0,329376.3,-0.037,0.12,0.073,0.046
5/29/2022 16:53,66.11924,78.69753,65.51326,76.88818,67.74911,76.82903,65.64065,72.80309,64.19039,72.32491,0,373990.5,0.071,0.024,-0.042,0.078
5/29/2022 16:53,65.80569,78.46471,65.24796,76.24137,68.35596,77.2864,64.76422,72.33385,64.13461,72.32545,0,369635.4,0.125,0.015,-0.066,0.071
5/29/2022 16:53,68.24921,76.5537,64.89983,76.47629,67.47329,75.58515,65.88164,73.56248,67.47092,72.32603,0,376095.5,0.129,0.032,0.024,-0.063
5/29/2022 16:54,64.40022,77.44373,66.93444,77.43873,68.03345,74.6133,63.55217,73.67493,65.75589,72.32751,0,331958,-0.002,0.1,0.186,-0.107
5/29/2022 16:54,63.18578,76.28868,67.46352,74.08534,67.17284,74.92367,63.60448,72.7252,66.30667,72.32761,0,290594.4,-0.085,0.027,-0.022,-0.066
5/29/2022 16:54,67.1524,76.67018,69.91355,76.13408,68.00839,73.94212,63.85937,74.06349,66.34996,72.32893,0,296763.5,0.017,-0.039,0.027,0.017
5/29/2022 16:54,66.38023,75.97993,69.79044,76.26957,68.53533,73.99264,64.02319,73.48327,65.60382,72.32933,0,356354.8,0.107,-0.022,0.237,-0.024
5/29/2022 16:54,66.67406,78.65713,65.71957,76.74949,68.20087,77.40854,65.08461,72.68066,64.4493,72.3302,0,337624.8,0.068,0.034,0.156,-0.107
5/29/2022 16:54,66.66811,78.65434,65.75327,76.76215,68.15985,77.422,65.08305,72.66927,64.48988,72.33027,0,404565.6,0.066,0.01,-0.034,-0.085
5/29/2022 16:54,68.26253,76.36531,65.01363,75.79738,67.68611,75.50935,66.60551,74.10053,68.12453,72.33135,0,376295.8,-0.02,-0.042,0.093,-0.071
5/29/2022 16:54,66.13862,78.74158,65.43433,76.87888,67.76308,76.85281,65.62248,72.83875,64.1957,72.33152,0,290372.9,0.027,-0.039,0.161,-0.002
5/29/2022 16:54,68.7075,76.47729,64.83323,76.17097,67.89921,75.60512,66.53736,73.47838,67.73582,72.33204,0,323405.8,0.027,-0.056,0.095,0.015
5/29/2022 16:54,63.53412,76.49551,66.71809,74.72103,67.07826,75.74192,64.01524,72.95164,66.16668,72.33266,0,392815.4,-0.024,-0.015,0.015,-0.059
5/29/2022 16:54,66.49185,78.09874,65.12118,76.83099,67.69926,77.01842,65.67287,72.79556,64.64455,72.33283,0,351079.3,0.073,0.093,0.054,-0.054
5/29/2022 16:54,65.53374,76.14799,69.79837,76.46905,67.5754,74.31586,64.29861,74.05346,65.91604,72.33344,0,388891.5,0.122,-0.112,-0.039,-0.1
5/29/2022 16:54,68.82628,76.54842,64.80558,76.23489,67.92592,75.61716,66.42822,73.61407,67.815,72.33395,0,345812.8,0.088,0.076,0,-0.149
5/29/2022 16:54,65.51226,76.34548,69.43952,76.56468,67.40395,74.24643,64.64603,74.02717,66.15076,72.33424,0,389093.1,0.017,0.09,-0.027,-0.085
5/29/2022 16:54,65.20548,78.08289,66.23954,76.66806,68.69196,76.65627,65.95043,73.07148,64.41132,72.33427,0,316286.1,-0.129,0.024,-0.12,-0.039
5/29/2022 16:54,65.50697,76.33481,69.38813,76.55682,67.39909,74.23852,64.64943,74.02361,66.15154,72.33468,0,257646.3,0.061,0.039,0.129,-0.046
5/29/2022 16:54,66.15353,76.66815,69.90401,76.33704,68.20029,74.22514,63.75775,74.46138,66.60029,72.33472,0,332400,0.134,-0.098,0.208,-0.049
5/29/2022 16:54,68.24493,76.45723,64.96862,75.89541,67.62881,75.5202,66.53041,74.11848,68.14725,72.3354,0,260557.1,0.063,0.051,0.11,0.059
5/29/2022 16:54,67.3175,75.46002,67.4898,74.92619,68.04758,74.84637,66.66234,74.30792,67.42414,72.33549,0,322985.8,-0.032,0.112,0.015,0.122
5/29/2022 16:54,67.35048,75.5179,67.373,74.95371,67.98933,74.77808,66.72089,74.31624,67.4599,72.33578,0,345896.9,-0.21,-0.049,0.029,-0.024
5/29/2022 16:54,65.85898,78.43903,65.26115,76.22541,68.33109,77.28422,64.69718,72.36848,64.13588,72.33607,0,411480.1,-0.103,-0.044,-0.105,-0.068
5/29/2022 16:54,66.22735,76.56827,69.26945,76.84174,67.43954,74.73595,66.09761,74.43368,65.16956,72.33645,0,493267.9,-0.012,0.027,0.012,0.054
5/29/2022 16:54,65.56365,76.32747,69.48946,76.53133,67.34505,74.21028,64.68123,74.02911,66.10176,72.33661,0,433095.5,0.115,-0.095,0.103,0.083
5/29/2022 16:54,67.51639,76.19469,67.82515,74.92133,68.34169,75.09701,66.5643,74.90388,67.13054,72.33678,0,385567.8,0.007,-0.044,-0.107,0.039
5/29/2022 16:54,67.10104,76.5257,68.69865,75.72861,67.40622,74.96184,66.40221,74.86287,65.37485,72.33794,0,300336.8,-0.127,-0.088,0.068,-0.024
5/29/2022 16:54,67.36172,75.51453,67.42995,74.96504,67.98811,74.82127,66.69692,74.30473,67.41142,72.33797,0,262263.3,-0.068,-0.051,0.076,-0.046
5/29/2022 16:54,68.19409,76.12974,68.15034,75.15781,67.66819,75.02757,66.51598,74.66425,65.83377,72.33891,0,354397.6,-0.012,-0.1,-0.156,0.007
5/29/2022 16:54,65.85947,78.41296,65.22213,76.26681,68.31252,77.29218,64.67085,72.36764,64.14205,72.33917,0,309579.2,0.029,0.039,-0.137,0.051
5/29/2022 16:54,68.72529,76.46599,64.87039,76.17402,67.88995,75.64769,66.52303,73.54382,67.81053,72.33983,0,262666.9,0.071,-0.01,0.042,0.063
5/29/2022 16:54,66.6933,78.632,65.74485,76.7435,68.22131,77.45556,65.0302,72.71361,64.53603,72.33984,0,325459.7,-0.039,-0.02,0.012,-0.076
5/29/2022 16:54,66.26901,76.58012,69.3242,76.9154,67.44509,74.80984,66.09653,74.45823,65.22641,72.34042,0,411491.2,-0.085,0.156,-0.146,-0.073
5/29/2022 16:54,63.44602,76.62534,67.2063,74.21541,66.98248,75.09218,63.72528,72.86666,66.66605,72.34055,0,315509.7,0.09,0.095,-0.227,-0.029
5/29/2022 16:54,63.9435,75.96929,67.29063,75.14009,67.9714,75.54739,64.07411,72.98656,66.18014,72.34174,0,329707.1,0.095,-0.032,-0.029,0.027
5/29/2022 16:54,63.42852,76.38186,67.25516,74.26707,66.85057,75.06247,63.67848,72.79723,66.54675,72.34188,0,391645.2,0.173,-0.002,0.034,0.015
5/29/2022 16:54,67.54626,76.18723,67.83751,74.94625,68.40356,75.10453,66.56579,74.88907,67.18107,72.34227,0,294828.1,0.098,0.144,-0.19,0.029
5/29/2022 16:54,66.63642,78.62138,65.75713,76.71581,68.23073,77.47369,64.97838,72.69736,64.50587,72.34254,0,396924.4,-0.21,0.137,-0.11,-0.078
5/29/2022 16:54,65.83842,77.64213,65.05569,76.35739,67.89722,76.91181,64.94868,72.4157,64.07855,72.34268,0,298475,-0.195,0.037,-0.056,-0.129
5/29/2022 16:54,64.96507,76.66822,68.11569,76.89021,68.21725,74.01654,63.98737,73.39348,65.36713,72.3428,0,387794.4,0.105,0.034,0.071,0.002
5/29/2022 16:54,68.31055,76.44926,64.67921,75.81663,67.50531,75.27511,67.57351,73.38293,67.89289,72.34282,0,295929.5,0.063,-0.015,-0.032,0.142
5/29/2022 16:54,67.20359,76.52667,69.60975,75.89407,68.35658,73.91643,63.80301,74.02957,66.21468,72.34287,0,382775.4,-0.078,-0.037,-0.188,0.146
5/29/2022 16:54,65.8448,77.66707,65.01138,76.35492,67.86592,76.87467,64.9104,72.43482,64.09154,72.3441,0,295907.6,-0.149,-0.007,-0.046,0.049
5/29/2022 16:54,68.18971,76.27262,68.29524,75.10679,67.75449,75.11156,66.48775,74.74243,65.89864,72.34431,0,398784.5,-0.134,0.027,0.151,-0.063
5/29/2022 16:54,68.21323,76.40067,64.99667,75.84641,67.64288,75.5108,66.53527,74.07257,68.11149,72.3452,0,460047.9,-0.024,0.076,0.039,-0.098
5/29/2022 16:54,66.26631,76.58976,69.2524,76.90359,67.43636,74.74896,66.06295,74.45711,65.19407,72.34708,0,359088.2,-0.037,-0.088,0.01,0.042
5/29/2022 16:54,65.48983,76.49731,69.27405,76.43279,68.49498,74.04769,63.77907,73.57329,65.05451,72.34762,0,302305.6,0.017,-0.205,-0.122,0.076
5/29/2022 16:54,63.5987,76.52158,66.71029,74.77876,67.06329,75.73053,64.0368,73.00829,66.20457,72.34807,0,362319.3,-0.012,-0.039,0.076,0.054
5/29/2022 16:54,64.53949,77.46096,66.98045,77.51999,67.99651,74.84715,63.50545,73.65544,65.77603,72.34811,0,432354.7,0.024,-0.066,0.293,-0.051
5/29/2022 16:54,65.59888,76.35889,69.41412,76.5389,67.4025,74.23528,64.65129,74.03873,66.09946,72.34821,0,430958.2,-0.02,0.042,-0.017,-0.085
5/29/2022 16:54,64.95037,76.4282,67.42052,76.82616,68.24902,75.80203,64.11596,73.04752,66.74926,72.34851,0,500253.6,0.056,0.049,-0.327,-0.044
5/29/2022 16:54,66.11682,77.93356,65.09813,76.41771,67.42228,76.77088,64.61496,72.07727,64.43762,72.34983,0,401174,0.1,0.02,0.188,0.037
5/29/2022 16:54,68.24271,76.48909,64.98933,75.92446,67.6563,75.53469,66.58021,74.1688,68.13583,72.35037,0,300248.6,0.007,-0.034,0.125,0.046
5/29/2022 16:54,63.49736,76.72897,67.27851,74.18318,66.98001,75.14561,63.68637,72.95286,66.67317,72.35129,0,299847.6,-0.017,-0.083,-0.078,0.034
